Data;Fornecedor;NomeComercial;Categoria;LojaEntreposto;CodArtigo;DscArtigo;Ean;VPN;TipoArtigo;Marca;Coleccao;Quant;Valor;Column1
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L2800 - WLS COIMBRA EIRAS;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;5;142,5;WLS COIMBRA EIRAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L8465 - WLS BARCELOS ROTUNDA;7637243;KUKIDENT PRO PLUS BARREIRA S/SABOR 40G K;8470001531810;-1;Permanente;KUKIDENT;;4;42,76;WLS BARCELOS ROTUNDA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L3596 - WLS CARREGADO;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;6;71,94;WLS CARREGADO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L6085 - WLS CARTAXO;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;23;259,9;WLS CARTAXO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L3465 - WLS BELAS;2997726;VICKS VAPORUB POMADA 100G;5601059001298;-1;Permanente;VICKS;;4;57,12;WLS BELAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1211 - WLS LAGOS;8428119;KUKIDENT PRO SEM SABOR 47G;8700216594745;-1;Permanente;KUKIDENT;;2;20,38;WLS LAGOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L9770 - WLS SAO B ALPORTEL;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;3;50,37;WLS SAO B ALPORTEL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L1710 - WLS Garrett;6394062;BABYRUB 50 GR VICKS;8470001846150;-1;Permanente;VICKS;;1;8,36;WLS Garrett
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L1522 - WLS FARO MDL;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;4;119,96;WLS FARO MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L3596 - WLS CARREGADO;4995991;ELÁS CREME 100GR;5157250;-1;Permanente;ELAS;;2;31,98;WLS CARREGADO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L3161 - WLS PADRAO DA LEGUA;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;14;125,86;WLS PADRAO DA LEGUA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L7354 - WLS Fernão Ornelas;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;6;179,94;WLS Fernão Ornelas
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L5086 - WLS ERICEIRA;2997726;VICKS VAPORUB POMADA 100G;5601059001298;-1;Permanente;VICKS;;2;28,56;WLS ERICEIRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0449 - WLS VILA REAL;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;45;404,55;WLS VILA REAL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L5492 - WLS ALMADA RUA;7637243;KUKIDENT PRO PLUS BARREIRA S/SABOR 40G K;8470001531810;-1;Permanente;KUKIDENT;;1;9,62;WLS ALMADA RUA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L2298 - WLS S MARTINHO;6394062;BABYRUB 50 GR VICKS;8470001846150;-1;Permanente;VICKS;;3;25,08;WLS S MARTINHO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0794 - WLS S FELIX MARINHA;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;2;57;WLS S FELIX MARINHA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1325 - WLS LEÇA DO BALIO;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;4;35,92;WLS LEÇA DO BALIO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0080 - WLS POMBAL;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;1;5,49;WLS POMBAL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0477 - WLS MARCO CANAVESES;8181953;KUKIDENT PRO ULTIMATE SABOR FRESCO 57G¿;8006540427170;-1;Permanente;KUKIDENT;;1;17,79;WLS MARCO CANAVESES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0894 - WLS CHARNECA CAPARIC;8181953;KUKIDENT PRO ULTIMATE SABOR FRESCO 57G¿;8006540427170;-1;Permanente;KUKIDENT;;3;53,37;WLS CHARNECA CAPARIC
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1031 - WLS STO ANT CAVALEIR;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;14;235,06;WLS STO ANT CAVALEIR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L0855 - WLS T VEDRAS MDL;6394062;BABYRUB 50 GR VICKS;8470001846150;-1;Permanente;VICKS;;4;33,44;WLS T VEDRAS MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0894 - WLS CHARNECA CAPARIC;7407620;ZZZQUIL MELATONINA 30 GOMAS;7492595;-1;Permanente;ZZZQUIL;;5;85,65;WLS CHARNECA CAPARIC
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0477 - WLS MARCO CANAVESES;7407620;ZZZQUIL MELATONINA 30 GOMAS;7492595;-1;Permanente;ZZZQUIL;;2;34,26;WLS MARCO CANAVESES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L3632 - WLS AVANCA;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;3;50,37;WLS AVANCA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L7085 - WLS SANTIAGO CACÉM;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;7;62,86;WLS SANTIAGO CACÉM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L4819 - WLS CABECEIRAS BASTO;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;5;55,37;WLS CABECEIRAS BASTO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L3082 - WLS 5 OUTUBRO;2997726;VICKS VAPORUB POMADA 100G;5601059001298;-1;Permanente;VICKS;;2;28,56;WLS 5 OUTUBRO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0882 - WLS VIANA DO CASTELO;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;6;32,94;WLS VIANA DO CASTELO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L5087 - WLS CALDAS TAIPAS;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;2;29,12;WLS CALDAS TAIPAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L5407 - WLS TRINDADE;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;1;11,99;WLS TRINDADE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L5485 - WLS T VEDRAS CBD;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;3;89,97;WLS T VEDRAS CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0766 - WLS VASCO DA GAMA;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;12;342;WLS VASCO DA GAMA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L2813 - CBD AV BOAVISTA;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;1;11,3;CBD AV BOAVISTA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L3627 - WLS FARO MONTENEGRO;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;3;35,97;WLS FARO MONTENEGRO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L4419 - WLS CASTRO DAIRE;8428119;KUKIDENT PRO SEM SABOR 47G;8700216594745;-1;Permanente;KUKIDENT;;4;40,76;WLS CASTRO DAIRE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0958 - WLS MAIA SHOPPING;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;47;422,53;WLS MAIA SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0884 - WLS TOMAR;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;6;87,36;WLS TOMAR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0886 - WLS ÉVORA;7528978;KUKIDENT PRO ULTIMATE SABOR FRESCO 40G¿;8001841795638;-1;Permanente;KUKIDENT;;3;40,47;WLS ÉVORA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L7297 - WLS MONTEMOR;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;3;35,97;WLS MONTEMOR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L4677 - WLS MOSCAVIDE;6394062;BABYRUB 50 GR VICKS;8470001846150;-1;Permanente;VICKS;;1;8,36;WLS MOSCAVIDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L2800 - WLS COIMBRA EIRAS;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;13;146,9;WLS COIMBRA EIRAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0767 - WLS COIMBRA SHOPPING;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;25;242,5;WLS COIMBRA SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0048 - WLS PALMELA;7925014;ESCOVA ELÉTRICA VITALITY PRO AZUL ORAL-B;8700216317788;-1;Permanente;ORAL-B;;1;33,99;WLS PALMELA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0830 - WLS ÁGUEDA;8428422;KUKIDENT PRO FIXAÇÃO TODO DIA FRESC 47G;8700216596480;-1;Permanente;KUKIDENT;;1;10,19;WLS ÁGUEDA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1160 - WLS MONTELAVAR;7528978;KUKIDENT PRO ULTIMATE SABOR FRESCO 40G¿;8001841795638;-1;Permanente;KUKIDENT;;12;161,88;WLS MONTELAVAR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0795 - WLS ALVERCA;8016260;ZZZQUIL SPRAY ORAL SONO 30ML;7532259;-1;Permanente;ZZZQUIL;;1;19,57;WLS ALVERCA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0085 - WLS BARCELOS MDL;7673167;ZZZQUILL MANGA BANANA 30 GOMAS;7492611;-1;Permanente;ZZZQUIL;;1;18,03;WLS BARCELOS MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1143 - WLS FORUM MONTIJO;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;13;64,35;WLS FORUM MONTIJO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L3607 - WLS AVEIRO ESTAÇAO;7407620;ZZZQUIL MELATONINA 30 GOMAS;7492595;-1;Permanente;ZZZQUIL;;3;51,39;WLS AVEIRO ESTAÇAO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L5729 - WLS COVA DA PIEDADE;6780529;VICKS SINEX RESPIR 10ML;5670815;-1;Permanente;VICKS;;1;9;WLS COVA DA PIEDADE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L4819 - WLS CABECEIRAS BASTO;8094748;ELAS 50G;8006540730607;-1;Permanente;ELAS;;2;17,58;WLS CABECEIRAS BASTO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0771 - WLS BEJA CNT;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;57;510,63;WLS BEJA CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0490 - WLS C BRANCO MDL;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;8;71,84;WLS C BRANCO MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L4944 - WLS ERMESINDE;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;9;87,3;WLS ERMESINDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L5087 - WLS CALDAS TAIPAS;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;3;47,4;WLS CALDAS TAIPAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L5487 - WLS CAMPO 24 AGOSTO;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;25;224,75;WLS CAMPO 24 AGOSTO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0085 - WLS BARCELOS MDL;6780529;VICKS SINEX RESPIR 10ML;5670815;-1;Permanente;VICKS;;7;63;WLS BARCELOS MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0765 - WLS MATOSINHOS;2997726;VICKS VAPORUB POMADA 100G;5601059001298;-1;Permanente;VICKS;;8;114,24;WLS MATOSINHOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7104 - orl;L0486 - WLS GAIA CNT;8608737;VICKS PROTEÇÃO 20ML;8006530130622;-1;Permanente;VICKS;;1;9,5;WLS GAIA CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0886 - WLS ÉVORA;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;11;88;WLS ÉVORA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L9785 - WLS VIALONGA;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;15;145,5;WLS VIALONGA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L1031 - WLS STO ANT CAVALEIR;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;13;389,87;WLS STO ANT CAVALEIR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L5740 - WLS FRANCELOS;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;7;62,86;WLS FRANCELOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0794 - WLS S FELIX MARINHA;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;21;237,3;WLS S FELIX MARINHA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0884 - WLS TOMAR;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;3;47,4;WLS TOMAR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0896 - WLS OURÉM;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;6;58,2;WLS OURÉM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L1156 - WLS SESIMBRA;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;8;126,4;WLS SESIMBRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L1160 - WLS MONTELAVAR;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;7;56;WLS MONTELAVAR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0772 - WLS ESPOSENDE;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;3;16,47;WLS ESPOSENDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L2296 - WLS CAMACHA;7528978;KUKIDENT PRO ULTIMATE SABOR FRESCO 40G¿;8001841795638;-1;Permanente;KUKIDENT;;2;26,98;WLS CAMACHA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0025 - WLS VALONGO II;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;4;114;WLS VALONGO II
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L2800 - WLS COIMBRA EIRAS;8094748;ELAS 50G;8006540730607;-1;Permanente;ELAS;;1;8,79;WLS COIMBRA EIRAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0408 - WLS RIO TINTO;7637243;KUKIDENT PRO PLUS BARREIRA S/SABOR 40G K;8470001531810;-1;Permanente;KUKIDENT;;2;21,38;WLS RIO TINTO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L5480 - WLS MOURA;8428422;KUKIDENT PRO FIXAÇÃO TODO DIA FRESC 47G;8700216596480;-1;Permanente;KUKIDENT;;2;20,38;WLS MOURA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L5089 - WLS BRAGA SAO JOSE;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;3;26,94;WLS BRAGA SAO JOSE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L3157 - WLS LAVRA;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;1;4,94;WLS LAVRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L5491 - WLS OLHÃO CBD;8428119;KUKIDENT PRO SEM SABOR 47G;8700216594745;-1;Permanente;KUKIDENT;;3;30,57;WLS OLHÃO CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L7749 - WLS UBBO SHOPPING;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;11;313,5;WLS UBBO SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0027 - WLS MACHICO;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;7;62,86;WLS MACHICO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1150 - WLS PORTIMÃO CNT;8190318;VICKS XAROPE EXPECTORANTE MEL 180ML;8700216325271;-1;Permanente;VICKS;;2;21,98;WLS PORTIMÃO CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L3201 - WLS VENDAS NOVAS;8190318;VICKS XAROPE EXPECTORANTE MEL 180ML;8700216325271;-1;Permanente;VICKS;;1;10,99;WLS VENDAS NOVAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L3570 - WLS TIRES;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;3;43,68;WLS TIRES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L5740 - WLS FRANCELOS;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;3;35,97;WLS FRANCELOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L6840 - WELLS ONLINE;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;16;433,14;WELLS ONLINE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L4291 - CBD VIZ RESTELO;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;2;17,98;CBD VIZ RESTELO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1349 - WLS FAMALICÃO RUA;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;2;9,9;WLS FAMALICÃO RUA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L3621 - WLS BRG NOVA ARCADA;8190318;VICKS XAROPE EXPECTORANTE MEL 180ML;8700216325271;-1;Permanente;VICKS;;1;10,99;WLS BRG NOVA ARCADA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L3801 - WLS T VEDRAS RUA;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;4;61,62;WLS T VEDRAS RUA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L3628 - WLS ALBERGARIA;6394062;BABYRUB 50 GR VICKS;8470001846150;-1;Permanente;VICKS;;2;16,72;WLS ALBERGARIA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L5484 - WLS DARQUE;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;2;57;WLS DARQUE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L3767 - WLS ARRÁBIDA SHOP;8486814;RECARGA IO ULTIMATE CLEAN BR ORAL-B 4UN;8700216195829;-1;Permanente;ORAL-B;;2;75,98;WLS ARRÁBIDA SHOP
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1151 - WLS MAFRA MDL;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;28;251,72;WLS MAFRA MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L7662 - WLS ALTA DE LISBOA;8514869;CLEARBLUE TESTE OVULAÇÃO 20UN;8700216936583;-1;Permanente;CLEARBLUE;;2;77;WLS ALTA DE LISBOA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0484 - WLS FORUM COIMBRA;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;10;158;WLS FORUM COIMBRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7104 - orl;L0485 - WLS TELHEIRAS;8190358;VICKS TOSSE NATURA 140ML;8700216421546;-1;Permanente;VICKS;;1;11,95;WLS TELHEIRAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0760 - WLS ANTAS;7942847;ZZZQUIL FORTE SONO 30GOMAS;7492587;-1;Permanente;ZZZQUIL;;4;86,52;WLS ANTAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0493 - WLS OEIRAS PARQUE;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;38;429,4;WLS OEIRAS PARQUE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0764 - WLS CASCAIS SHOPPING;8094748;ELAS 50G;8006540730607;-1;Permanente;ELAS;;3;26,37;WLS CASCAIS SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1119 - WLS FÂNZERES;8094748;ELAS 50G;8006540730607;-1;Permanente;ELAS;;1;8,79;WLS FÂNZERES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L3339 - WLS V PRAIA ÂNCORA;8514869;CLEARBLUE TESTE OVULAÇÃO 20UN;8700216936583;-1;Permanente;CLEARBLUE;;1;38,5;WLS V PRAIA ÂNCORA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1140 - WLS TAPADA MERCÊS;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;2;10,98;WLS TAPADA MERCÊS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L4767 - WLS V REAL STO ANT;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;1;16,79;WLS V REAL STO ANT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L3663 - WLS CARNAXIDE;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;5;149,95;WLS CARNAXIDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0776 - WLS MADEIRA SHOPPING;8016260;ZZZQUIL SPRAY ORAL SONO 30ML;7532259;-1;Permanente;ZZZQUIL;;1;19,57;WLS MADEIRA SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L9084 - WLS BREJOS AZEITÃO;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;1;15,8;WLS BREJOS AZEITÃO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1208 - WLS MAIA JARDIM;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;1;14,56;WLS MAIA JARDIM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L3233 - WLS ESTORIL;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;26;233,74;WLS ESTORIL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1526 - WLS S MARIA DA FEIRA;2997726;VICKS VAPORUB POMADA 100G;5601059001298;-1;Permanente;VICKS;;2;28,56;WLS S MARIA DA FEIRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L3570 - WLS TIRES;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;1;15,8;WLS TIRES
