Store Banner;Store Channel;Store Name;Month (Real);Product Group 2;Brand;Cust Item Number;Source Item GTIN;Product Name;POS Unit Sales;Pos Value Sales
WELLS;PHARMA;WLS GAIA RECHOUSA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;3;32,97
WELLS;PHARMA;WLS ALBUFEIRA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS TAVIRA G PLAZA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS ILHAVO;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS GRIJÓ;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;5;54,95
WELLS;PHARMA;WELLS CNT LOULE;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;ECOMMERCE;WELLS ONLINE;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;3;32,97
WELLS;PHARMA;WLS PAIVA COUCEIRO;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;5;54,95
WELLS;PHARMA;WELLS ANADIA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;3;32,97
WELLS;PHARMA;WELLS ALTO DO LUMIAR;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;3;32,97
WELLS;PHARMA;WLS BENFICA CC;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS TOMAR;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS OEIRAS;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;3;32,97
WELLS;PHARMA;WLS TELHEIRAS;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;4;43,96
WELLS;PHARMA;WLS GULPILHARES;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS VIVACI CALDAS;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS GUARDA VIVACI;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS FÓRUM COIMBRA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS ARMACAO PERA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS AMIAL;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS SAO MARCOS;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WELLS FÁTIMA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;4;43,96
WELLS;PHARMA;WLS COIMBRA (MCH);2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;5;54,95
WELLS;PHARMA;WLS GAFANHA NAZARE;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS COLOMBO;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS MONUMENTAL;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS BOMBARRAL;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;3;32,97
WELLS;PHARMA;WLS SETÚBAL;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;3;32,97
WELLS;PHARMA;WLS RUA AUGUSTA II;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS FAFE;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;3;32,97
WELLS;PHARMA;WLS MACHICO;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS LEIRIA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS VISEU;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS S. COSME;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS PAREDES;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS ESPINHO;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS ALGES;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS SALDANHA RESIDEN;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS SAO B ALPORTEL;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS SILVES;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS TORRES VEDRAS I;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;4;43,96
WELLS;PHARMA;WELLS NOVA ARCADA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS SPACIO OLIVAIS;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS MARINHA GRANDE;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS PORTIMÃO;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS MONTIJO;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;5;54,95
WELLS;PHARMA;WLS POVOA VARZIM;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;3;32,97
WELLS;PHARMA;WLS QUARTEIRA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS 5 OUTUBRO;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;4;43,96
WELLS;PHARMA;WLS CARCAVELOS;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS ABRANTES;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WELLS CAMPO MAIOR 1;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;3;32,97
WELLS;PHARMA;WLS CASCAIS;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS ARROJA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;2;21,98
WELLS;PHARMA;WLS GAIA CNT;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS SINES;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;4;43,96
WELLS;PHARMA;WLS AVEIRO;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS VALONGO II;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS NAZARÉ;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;3;32,97
WELLS;PHARMA;WELLS ERICEIRA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WELLS ALMADA;2026M04;Health Care;Vicks;8190318;08700216325271;VICKS SYRUP HONEY CHESTY H 180 ML PT;1;10,99
WELLS;PHARMA;WLS POVOA VARZIM;2026M04;Oral Care;Oral-B;5443237;04210201850304;ORAL-B REC OXYJET NOZZLE 4UN;1;17,99
WELLS;PHARMA;WLS LAGOS;2026M04;Oral Care;Oral-B;5443237;04210201850304;ORAL-B REC OXYJET NOZZLE 4UN;1;17,99
WELLS;PHARMA;WLS ARRABIDA SHOPP;2026M04;Oral Care;Oral-B;5443237;04210201850304;ORAL-B REC OXYJET NOZZLE 4UN;1;17,99
WELLS;PHARMA;WLS UBBO AMADORA;2026M04;Oral Care;Oral-B;5443237;04210201850304;ORAL-B REC OXYJET NOZZLE 4UN;1;17,99
WELLS;ECOMMERCE;WELLS ONLINE;2026M04;Oral Care;Oral-B;8298679;08700216615365;Oral-B Laboratory Escova Elétrica iO2 Branca;7;472,43
WELLS;PHARMA;WLS OLIVEIRA AZEMEIS;2026M04;Oral Care;Kukident;8428422;08700216596480;Kukident Pro Sabor Fresco 47g;4;40,76
WELLS;PHARMA;WLS FÓRUM COIMBRA;2026M04;Oral Care;Kukident;8428422;08700216596480;Kukident Pro Sabor Fresco 47g;3;30,57
WELLS;PHARMA;WLS AV ROMA II;2026M04;Oral Care;Kukident;6697571;08700216594868;Kukident Pro Plus Firmeza ao Mastigar Sem Sabor 60g;3;50,37
WELLS;PHARMA;WELLS S.JOÃO DA FOZ;2026M04;Oral Care;Kukident;6697571;08700216594868;Kukident Pro Plus Firmeza ao Mastigar Sem Sabor 60g;5;83,95
WELLS;PHARMA;WLS OEIRAS;2026M04;Oral Care;Kukident;8428119;08700216594745;Kukident Pro Sem Sabor 47g;6;61,14
WELLS;PHARMA;WLS SAO MARCOS;2026M04;Oral Care;Kukident;8375717;08700216594677;Kukident Pro Sem Sabor 70g;2;29,12
WELLS;PHARMA;WLS OURÉM;2026M04;Oral Care;Kukident;8375717;08700216594677;Kukident Pro Sem Sabor 70g;2;29,12
WELLS;ECOMMERCE;WELLS ONLINE;2026M04;Health Care;Clearblue;6081764;08700216570961;CLEARBLUE PREG VIS CB14 1CT ES/PT;28;242,49
WELLS;PHARMA;WLS GUIA;2026M04;Health Care;Vicks;8190364;08700216421577;VICKS Natura Cough syrup children ES/PT;1;11,95
WELLS;PHARMA;WLS MAIA;2026M04;Oral Care;Kukident;8181954;08700216366861;Kukident Pro Ultimate Sem Sabor 57g;6;106,74
WELLS;PHARMA;WLS Fernão Ornelas;2026M04;Oral Care;Oral-B;7925014;08700216317788;Oral-B Escova Elétrica Vitality Pro Azul Precision Clean;1;33,99
WELLS;ECOMMERCE;WELLS ONLINE;2026M04;Health Care;Vicks;6394062;08470001846150;VICKS BABY RUB 50G ESPT {IT} [81634133] (8470001846150);20;166,46
WELLS;PHARMA;WELLS ST MARIA LAMAS;2026M04;Oral Care;Kukident;7637243;08470001531810;KUKIDENT DC SHC ADH SEAL PRO 40G ES/PT;3;32,07
WELLS;PHARMA;WELLS ERICEIRA;2026M04;Oral Care;Kukident;7637243;08470001531810;KUKIDENT DC SHC ADH SEAL PRO 40G ES/PT;6;64,14
WELLS;ECOMMERCE;WELLS ONLINE;2026M04;Health Care;Vicks;8608737;08006530130622;Vicks Prevention Nasal Spray MD 20ml PT;7;66,5
WELLS;PHARMA;WLS SEMINÁRIO;2026M04;Health Care;Vicks;8608737;08006530130622;Vicks Prevention Nasal Spray MD 20ml PT;1;9,5
WELLS;ECOMMERCE;WELLS ONLINE;2026M04;Oral Care;Oral-B;8298672;08006530050746;ORAL B iO6Lab Apollo PH ES;6;1074,94
WELLS;PHARMA;WLS MIRANDEL;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;2;26,98
WELLS;PHARMA;WLS BOUCINHAS;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;3;40,47
WELLS;PHARMA;WLS S.MARTINHO;2026M04;Health Care;Vicks;2997726;05601059001298;VICKS PH VAPORUB 100G PT {IT} [81546225] (5601059001298);15;214,2
WELLS;PHARMA;WLS MACHICO;2026M04;Health Care;Clearblue;4670511;05013965723407;CLEARBLUE;7;110,6
WELLS;PHARMA;WLS FARO (MDL);2026M04;Health Care;Vicks;5152288;05011321836648;VICKS SINEX SOOTHER 15ML SRP 8CT PT {IT} [81596462] (5011321836648);6;54
WELLS;PHARMA;WLS POVOA VARZIM;2026M04;Oral Care;Oral-B;7009062;04210201436294;MDH20.036.3 ROWE WT/GR BOX Oral Jet;2;227,98
WELLS;ECOMMERCE;WELLS ONLINE;2026M04;;;4703887;00000009869800;CEBIOLON GOTAS;15;91,35
WELLS;PHARMA;WELLS VALENÇA;2026M04;;;8399872;00000007532242;ZZZQUIL FORTE 60 GOMAS;2;59,98
WELLS;PHARMA;WLS FORUM MONTIJO;2026M04;;;8412367;00000007528042;ZZZQUIL AÇÃO PROLONGADA 28COMP;1;21,88
WELLS;PHARMA;WLS COLOMBO;2026M04;;;8412367;00000007528042;ZZZQUIL AÇÃO PROLONGADA 28COMP;1;21,88
WELLS;PHARMA;WLS BELAS;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;3;54,09
WELLS;PHARMA;WLS SALV. MAGOS;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;1;28,5
WELLS;PHARMA;WELLS CABECEIR BASTO;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;1;28,5
WELLS;PHARMA;WELLS CRUZ DE PAU;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;1;28,5
WELLS;PHARMA;WLS TIRES;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;1;28,5
WELLS;PHARMA;WLS CARCAVELOS;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;15;427,5
WELLS;PHARMA;WLS PAREDES;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;1;28,5
WELLS;PHARMA;WLS S. COSME;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;3;64,89
WELLS;ECOMMERCE;WELLS ONLINE;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;7;62,81
WELLS;PHARMA;WLS AQUA PORTIMAO;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;5;47,25
WELLS;PHARMA;WLS VALONGO II;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;29;326,57
WELLS;PHARMA;WLS MANGUALDE;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;10;113
WELLS;PHARMA;WLS MAFRA CNT;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;20;226
WELLS;PHARMA;WLS SANTAREM;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;35;394,37
WELLS;PHARMA;WLS GUARDA VIVACI;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;18;203,4
WELLS;PHARMA;WLS GUIA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;55;619,24
WELLS;PHARMA;WLS VILA DO CONDE;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;20;226
WELLS;PHARMA;WLS CASTELO BRANCO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;26;292,67
WELLS;PHARMA;WLS OEIRAS;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;38;429,4
WELLS;PHARMA;WLS VIVEIROS;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;34;384,2
WELLS;PHARMA;WLS SPACIO OLIVAIS;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;14;158,2
WELLS;PHARMA;WLS GAIA RECHOUSA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;40;452
WELLS;PHARMA;WLS V.F. XIRA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;31;350,3
WELLS;PHARMA;WLS TROFA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;19;213,57
WELLS;PHARMA;WLS MARINHA GRANDE;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;42;473,47
WELLS;PHARMA;WLS LEIRIA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;35;394,37
WELLS;PHARMA;WLS FUNDÃO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;25;281,37
WELLS;PHARMA;WLS OVAR;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;16;179,67
WELLS;PHARMA;WLS BEJA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;51;575,17
WELLS;PHARMA;WLS ESPOSENDE;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;12;135,6
WELLS;PHARMA;WLS NAZARÉ;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;46;519,8
WELLS;PHARMA;WLS GAFANHA NAZARE;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;20;226
WELLS;PHARMA;WLS ALVERCA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;33;372,9
WELLS;PHARMA;WLS MONÇÃO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;19;213,57
WELLS;PHARMA;WLS AGUEDA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;28;315,27
WELLS;PHARMA;WELLS CHARNECA CAPAR;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;31;349,17
WELLS;PHARMA;WLS MONTIJO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;43;485,9
WELLS;PHARMA;WLS MAIA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;29;327,7
WELLS;PHARMA;WLS MOZELOS;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;10;113
WELLS;PHARMA;WLS OLIVEIRA AZEMEIS;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;11;124,3
WELLS;PHARMA;WLS MAIA VIVACI;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;23;259,9
WELLS;PHARMA;WLS CANEDO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;12;135,6
WELLS;PHARMA;WLS MONTELAVAR;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;24;271,2
WELLS;PHARMA;WLS QUARTEIRA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;38;428,27
WELLS;PHARMA;WLS CACÉM;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;57;642,97
WELLS;PHARMA;WLS SINTRA (LOUREL);2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;43;485,9
WELLS;PHARMA;WLS FARO (MDL);2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;26;293,8
WELLS;PHARMA;WELLS S.JOÃO DA FOZ;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;4;45,2
WELLS;PHARMA;WLS SM DA FEIRA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;10;113
WELLS;PHARMA;WLS PORTO ALTO II;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;43;485,9
WELLS;PHARMA;WLS CHIADO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;11;124,3
WELLS;PHARMA;WLS LARGO RATO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;13;146,9
WELLS;PHARMA;WLS - PENAFIEL;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;23;259,9
WELLS;PHARMA;WLS SEMINÁRIO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;15;169,5
WELLS;PHARMA;WLS AV ROMA II;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;20;226
WELLS;PHARMA;WLS MINHO CENTER;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;16;180,8
WELLS;PHARMA;WLS BOMBARRAL;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;40;450,87
WELLS;PHARMA;WLS FIGUEIRA FOZ;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;24;271,2
WELLS;PHARMA;WLS LOUSADA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;18;203,4
WELLS;PHARMA;WLS BOUCINHAS;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;6;67,8
WELLS;PHARMA;WLS PAREDE II;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;13;146,9
WELLS;PHARMA;WLS ALCOCHETE;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;36;406,8
WELLS;PHARMA;WLS BELAS;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;45;508,5
WELLS;PHARMA;WLS TIRES;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;20;226
WELLS;PHARMA;WLS SAO MARCOS;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;18;203,4
WELLS;PHARMA;WELLS ALTO DO LUMIAR;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;24;270,07
WELLS;PHARMA;WELLS AVEIRO ESTACAO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;21;237,3
WELLS;PHARMA;WELLS CAMPO MAIOR 1;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;12;135,6
WELLS;PHARMA;WELLS ARRUDA DOS VIN;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;23;259,9
WELLS;PHARMA;WELLS ALBERGARIA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;10;113
WELLS;PHARMA;WELLS AVANCA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;12;135,6
WELLS;PHARMA;WELLS CRUZ DE PAU;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;24;271,2
WELLS;PHARMA;WELLS ENTRONCAMENTO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;26;293,8
WELLS;PHARMA;WLS MH VRS ANTONIO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;34;380,81
WELLS;PHARMA;WELLS ANADIA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;24;271,2
WELLS;PHARMA;WLS AQUA PORTIMAO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;29;327,7
WELLS;PHARMA;WLS FARO BOM JOAO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;16;180,8
WELLS;PHARMA;WLS CANCELA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;9;101,7
WELLS;PHARMA;WLS RUA DA PALMA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;20;226
WELLS;PHARMA;WLS ODIAXERE;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;50;565
WELLS;PHARMA;WLS ALGES;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;9;101,7
WELLS;PHARMA;WLS BRAGA S JOSE;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;4;45,2
WELLS;PHARMA;WLS V NOVA CERVEIRA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;6;67,8
WELLS;PHARMA;WLS MIRANDEL;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;30;339
WELLS;PHARMA;WLS ALPIARÇA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;17;192,1
WELLS;PHARMA;WLS TORRES V ARENES;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;26;292,67
WELLS;PHARMA;WLS CAMPO 24 AGOSTO;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;20;226
WELLS;PHARMA;WELLS ALMADA;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;6;67,8
WELLS;PHARMA;WELLS SANTO ANDRE;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;28;316,4
WELLS;PHARMA;WLS QUINTA MARQUES;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;15;169,5
WELLS;PHARMA;WLS COVA PIEDADE;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;18;202,27
WELLS;PHARMA;WLS SETÚBAL;2026M04;;;5182926;00000005472949;GRIPONAL 20 COMP. EFERVESCENTES;45;508,5
